t,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20
5.44000000e-01,0.00000000e+00,4.70623927e-23,9.09895965e-23,1.29448273e-22,1.61647367e-22,1.88855647e-22,2.14408787e-22,2.42894132e-22,2.78413432e-22,3.22332383e-22,3.71607321e-22,4.19229172e-22,4.57873479e-22,4.85861681e-22,5.11221606e-22,5.47300692e-22,5.97429278e-22,6.42462404e-22,6.64996507e-22,6.95078723e-22,7.44407393e-22
5.52000000e-01,0.00000000e+00,4.58633893e-23,8.89246178e-23,1.27022218e-22,1.59290656e-22,1.86715992e-22,2.12300025e-22,2.40455231e-22,2.75416805e-22,3.18963243e-22,3.68487628e-22,4.17055857e-22,4.56801804e-22,4.85082473e-22,5.09277951e-22,5.43226250e-22,5.91759875e-22,6.36551934e-22,6.58893782e-22,6.87818610e-22,7.36637810e-22
5.60000000e-01,0.00000000e+00,4.44634478e-23,8.65323853e-23,1.24269038e-22,1.56744240e-22,1.84622979e-22,2.10492651e-22,2.38493019e-22,2.72916122e-22,3.15936617e-22,3.65445720e-22,4.14702467e-22,4.55412566e-22,4.84005646e-22,5.07148054e-22,5.39060217e-22,5.86041313e-22,6.30656456e-22,6.52939073e-22,6.80814690e-22,7.29147340e-22
5.68000000e-01,0.00000000e+00,4.29057603e-23,8.38873666e-23,1.21275009e-22,1.54086036e-22,1.82631676e-22,2.09013191e-22,2.37007305e-22,2.70889251e-22,3.13211443e-22,3.62421500e-22,4.12090107e-22,4.53614603e-22,4.82543661e-22,5.04768756e-22,5.34778835e-22,5.80290684e-22,6.24825269e-22,6.47205255e-22,6.74156614e-22,7.22031833e-22
5.76000000e-01,0.00000000e+00,4.12332732e-23,8.10624975e-23,1.18121969e-22,1.51385211e-22,1.80783762e-22,2.07871535e-22,2.35981146e-22,2.69301355e-22,3.10741892e-22,3.59360153e-22,4.09154570e-22,4.51337549e-22,4.80631090e-22,5.02095688e-22,5.30370532e-22,5.74528947e-22,6.19102744e-22,6.41752293e-22,6.67915521e-22,7.15366635e-22
5.84000000e-01,0.00000000e+00,3.94875742e-23,7.81273433e-23,1.14885402e-22,1.48700901e-22,1.79107446e-22,2.07062308e-22,2.35383615e-22,2.68108769e-22,3.08481910e-22,3.56216899e-22,4.05850862e-22,4.48535671e-22,4.78227320e-22,4.99104481e-22,5.25835423e-22,5.68778716e-22,6.13524631e-22,6.36622418e-22,6.62138505e-22,7.09200806e-22
5.92000000e-01,0.00000000e+00,3.77079755e-23,7.51466319e-23,1.11633029e-22,1.46081476e-22,1.77617854e-22,2.06566527e-22,2.35172544e-22,2.67262422e-22,3.06388856e-22,3.52960418e-22,4.02156088e-22,4.45189998e-22,4.75317761e-22,4.95790924e-22,5.21184398e-22,5.63062396e-22,6.08115452e-22,6.31837018e-22,6.56845210e-22,7.03553626e-22
6.00000000e-01,0.00000000e+00,3.59307698e-23,7.21790992e-23,1.08423777e-22,1.43564186e-22,1.76317691e-22,2.06353289e-22,2.35296950e-22,2.66710519e-22,3.04425947e-22,3.49574704e-22,3.98070561e-22,4.41308683e-22,4.71913545e-22,4.92170130e-22,5.16437923e-22,5.57400829e-22,6.02887184e-22,6.27395472e-22,6.52026818e-22,6.98413638e-22
6.08000000e-01,0.00000000e+00,3.41886481e-23,6.92766243e-23,1.05307106e-22,1.41175127e-22,1.75198073e-22,2.06381382e-22,2.35699037e-22,2.66400389e-22,3.02563455e-22,3.46059338e-22,3.93617144e-22,4.36925640e-22,4.68049794e-22,4.88274802e-22,5.11624640e-22,5.51812507e-22,5.97839266e-22,6.23275928e-22,6.47647378e-22,6.93740184e-22
6.16000000e-01,0.00000000e+00,3.25102863e-23,6.64836614e-23,1.02322692e-22,1.38929518e-22,1.74239527e-22,2.06600823e-22,2.36315784e-22,2.66279548e-22,3.00778764e-22,3.42428324e-22,3.88839012e-22,4.32097644e-22,4.63782629e-22,4.84152711e-22,5.06779801e-22,5.46313311e-22,5.92959778e-22,6.19437803e-22,6.43647230e-22,6.89467148e-22
6.24000000e-01,0.00000000e+00,3.09201124e-23,6.38369938e-23,9.95004851e-23,1.36832336e-22,1.73413230e-22,2.06954397e-22,2.37080271e-22,2.66296176e-22,2.99055516e-22,3.38707776e-22,3.83796135e-22,4.26900205e-22,4.59185165e-22,4.79863542e-22,5.01943561e-22,5.40916644e-22,5.88227537e-22,6.15825619e-22,6.39948033e-22,6.85508417e-22
6.32000000e-01,0.00000000e+00,2.94382676e-23,6.13658314e-23,9.68612046e-23,1.34879364e-22,1.72682548e-22,2.07379349e-22,2.37922907e-22,2.66399241e-22,2.97382178e-22,3.34932830e-22,3.78560881e-22,4.21422561e-22,4.54342773e-22,4.75475267e-22,4.97159137e-22,5.35633800e-22,5.83614778e-22,6.12373715e-22,6.36458859e-22,6.81764458e-22
6.40000000e-01,0.00000000e+00,2.80807591e-23,5.90922564e-23,9.44172575e-23,1.33058682e-22,1.72004960e-22,2.07809311e-22,2.38772743e-22,2.66538543e-22,2.95750351e-22,3.31144156e-22,3.73213143e-22,4.15762190e-22,4.49347924e-22,4.71060227e-22,4.92470849e-22,5.30474401e-22,5.79090064e-22,6.09011318e-22,6.33082735e-22,6.78129383e-22
6.48000000e-01,0.00000000e+00,2.68597934e-23,5.70319900e-23,9.21740664e-23,1.31352576e-22,1.71334353e-22,2.08176537e-22,2.39559008e-22,2.66664883e-22,2.94153127e-22,3.27384465e-22,3.67835401e-22,4.10019233e-22,4.44294935e-22,4.66691135e-22,4.87922090e-22,5.25446760e-22,5.74621120e-22,6.05667515e-22,6.29723069e-22,6.74497889e-22
6.56000000e-01,0.00000000e+00,2.57842532e-23,5.51954191e-23,9.01317203e-23,1.29739785e-22,1.70623645e-22,2.08414443e-22,2.40212920e-22,2.66730508e-22,2.92583738e-22,3.23695302e-22,3.62508081e-22,4.04291178e-22,4.39274926e-22,4.62437179e-22,4.83553271e-22,5.20558061e-22,5.70177313e-22,6.02275745e-22,6.26289494e-22,6.70771576e-22
6.64000000e-01,0.00000000e+00,2.48602697e-23,5.35887866e-23,8.82868228e-23,1.28197951e-22,1.69827601e-22,2.08460333e-22,2.40669735e-22,2.66689885e-22,2.91034628e-22,3.20114367e-22,3.57305479e-22,3.98668102e-22,4.34371238e-22,4.58360441e-22,4.79399836e-22,5.15814332e-22,5.65731633e-22,5.98777514e-22,6.22702766e-22,6.66864264e-22
6.72000000e-01,0.00000000e+00,2.40918267e-23,5.22154282e-23,8.66343740e-23,1.26706078e-22,1.68905641e-22,2.08258175e-22,2.40870952e-22,2.66500775e-22,2.89497017e-22,3.16673496e-22,3.52292463e-22,3.93228712e-22,4.29655564e-22,4.54512790e-22,4.75490454e-22,5.11220202e-22,5.61262072e-22,5.95125175e-22,6.18898493e-22,6.62706061e-22
6.80000000e-01,0.00000000e+00,2.34813284e-23,5.10769232e-23,8.51695077e-23,1.25246790e-22,1.67824447e-22,2.07761210e-22,2.40766485e-22,2.66125503e-22,2.87960922e-22,3.13397344e-22,3.47522063e-22,3.88037327e-22,4.25184923e-22,4.50933422e-22,4.71845481e-22,5.06778512e-22,5.56752396e-22,5.91283724e-22,6.14829618e-22,6.58246077e-22
6.88000000e-01,0.00000000e+00,2.30300685e-23,5.01740406e-23,8.38889105e-23,1.23808180e-22,1.66560112e-22,2.06934180e-22,2.40316620e-22,2.65532286e-22,2.86415561e-22,3.10302768e-22,3.43033981e-22,3.83141890e-22,4.20999624e-22,4.47647133e-22,4.68475813e-22,5.02489853e-22,5.52192383e-22,5.87231632e-22,6.10467649e-22,6.53453805e-22
6.96000000e-01,0.00000000e+00,2.27385474e-23,4.95073765e-23,8.27917827e-23,1.22385082e-22,1.65099662e-22,2.05754968e-22,2.39493581e-22,2.64696449e-22,2.84849998e-22,3.07398813e-22,3.38853995e-22,3.78573017e-22,4.17122232e-22,4.44663423e-22,4.65382214e-22,4.98352128e-22,5.47577609e-22,5.82960814e-22,6.05802756e-22,6.48319256e-22
7.04000000e-01,0.00000000e+00,2.26066058e-23,4.90776201e-23,8.18802432e-23,1.20979631e-22,1.63441799e-22,2.04215511e-22,2.38282521e-22,2.63601383e-22,2.83253922e-22,3.04687200e-22,3.34994178e-22,3.74344037e-22,4.13557535e-22,4.41976427e-22,4.62555160e-22,4.94360231e-22,5.42908910e-22,5.78475891e-22,6.00842881e-22,6.42852011e-22
7.12000000e-01,0.00000000e+00,2.26333617e-23,4.88854239e-23,8.11591457e-23,1.19601080e-22,1.61596804e-22,2.02321882e-22,2.36681870e-22,2.62239131e-22,2.81618405e-22,3.02163194e-22,3.31453812e-22,3.70451934e-22,4.10293460e-22,4.39565666e-22,4.59975230e-22,4.90505905e-22,5.38191628e-22,5.73792879e-22,5.95612045e-22,6.37079395e-22
7.20000000e-01,0.00000000e+00,2.28169659e-23,4.89309041e-23,8.06353339e-23,1.18264882e-22,1.59585604e-22,2.00093560e-22,2.34702974e-22,2.60610537e-22,2.79936571e-22,2.99816727e-22,3.28220867e-22,3.66879041e-22,4.07302791e-22,4.37397525e-22,4.57614020e-22,4.86777815e-22,5.33434743e-22,5.68937477e-22,5.90148039e-22,6.31043956e-22
7.28000000e-01,0.00000000e+00,2.31542101e-23,4.92128338e-23,8.03164239e-23,1.16991152e-22,1.57438110e-22,1.97561929e-22,2.32369082e-22,2.58724930e-22,2.78204094e-22,2.97633669e-22,3.25273906e-22,3.63595354e-22,4.04545582e-22,4.35427358e-22,4.55435513e-22,4.83161854e-22,5.28649982e-22,5.63943078e-22,5.84499691e-22,6.24800456e-22
7.36000000e-01,0.00000000e+00,2.36400398e-23,4.97276317e-23,8.02092503e-23,1.15802650e-22,1.55190976e-22,1.94768170e-22,2.29713759e-22,2.56599401e-22,2.76419494e-22,2.95597146e-22,3.22584255e-22,3.60561273e-22,4.01972062e-22,4.33602067e-22,4.53397826e-22,4.79641651e-22,5.23850933e-22,5.58848640e-22,5.78723857e-22,6.18412555e-22
7.44000000e-01,0.00000000e+00,2.42670359e-23,5.04682660e-23,8.03181446e-23,1.14722497e-22,1.52884979e-22,1.91760708e-22,2.26778869e-22,2.54257721e-22,2.74584240e-22,2.93688839e-22,3.20118327e-22,3.57730605e-22,3.99525861e-22,4.31862995e-22,4.51455199e-22,4.76199237e-22,5.19052215e-22,5.53696495e-22,5.72882294e-22,6.11949348e-22
7.52000000e-01,0.00000000e+00,2.50249324e-23,5.14232052e-23,8.06432285e-23,1.13771828e-22,1.50562258e-22,1.88592439e-22,2.23612300e-22,2.51729027e-22,2.72702670e-22,2.91890195e-22,3.17839946e-22,3.55053647e-22,3.97147354e-22,4.30148955e-22,4.49560122e-22,4.72815814e-22,5.14268718e-22,5.48530199e-22,5.67038546e-22,6.05481901e-22
7.60000000e-01,0.00000000e+00,2.59002356e-23,5.25755392e-23,8.11788967e-23,1.12967610e-22,1.48263630e-22,1.85317944e-22,2.20265595e-22,2.49046359e-22,2.70781765e-22,2.90183510e-22,3.15712571e-22,3.52480196e-22,3.94776959e-22,4.28399225e-22,4.47665459e-22,4.69472557e-22,5.09514906e-22,5.43392477e-22,5.61254946e-22,5.99079924e-22
7.68000000e-01,0.00000000e+00,2.68759989e-23,5.39023800e-23,8.19126444e-23,1.12320790e-22,1.46026185e-22,1.81990883e-22,2.16791649e-22,2.46245171e-22,2.68830812e-22,2.88552836e-22,3.13701301e-22,3.49962314e-22,3.92358200e-22,4.26556357e-22,4.45726442e-22,4.66151392e-22,5.04804197e-22,5.38323343e-22,5.55589852e-22,5.92808682e-22
7.76000000e-01,0.00000000e+00,2.79317934e-23,5.53746207e-23,8.28243553e-23,1.11834939e-22,1.43881322e-22,1.78661727e-22,2.13242623e-22,2.43361903e-22,2.66860982e-22,2.86984686e-22,3.11774586e-22,3.47456744e-22,3.89840396e-22,4.24568663e-22,4.43702463e-22,4.62835693e-22,5.00148429e-22,5.33358432e-22,5.50095204e-22,5.86726281e-22
7.84000000e-01,0.00000000e+00,2.90438984e-23,5.69571003e-23,8.38861234e-23,1.11505481e-22,1.41853355e-22,1.75375959e-22,2.09668147e-22,2.40432673e-22,2.64884850e-22,2.85468513e-22,3.09905573e-22,3.44926865e-22,3.87180878e-22,4.22392261e-22,4.41558546e-22,4.59510871e-22,4.95557413e-22,5.28527616e-22,5.44814488e-22,5.80881392e-22
7.92000000e-01,0.00000000e+00,3.01857147e-23,5.86091875e-23,8.50626337e-23,1.11319544e-22,1.39958709e-22,1.72172778e-22,2.06113905e-22,2.37492140e-22,2.62915879e-22,2.83996939e-22,3.08073025e-22,3.42344109e-22,3.84346626e-22,4.19992630e-22,4.39266480e-22,4.56164821e-22,4.91038594e-22,5.23853951e-22,5.39781179e-22,5.75311520e-22
8.00000000e-01,0.00000000e+00,3.13283868e-23,6.02857583e-23,8.63120792e-23,1.11256434e-22,1.38205756e-22,1.69084350e-22,2.02620588e-22,2.34572557e-22,2.60967857e-22,2.82565729e-22,3.06261798e-22,3.39688810e-22,3.81315303e-22,4.17345608e-22,4.36805572e-22,4.52788237e-22,4.86596842e-22,5.19352982e-22,5.35017713e-22,5.70041858e-22
8.08000000e-01,0.00000000e+00,3.24416038e-23,6.19385176e-23,8.75875536e-23,1.11288651e-22,1.36595197e-22,1.66135568e-22,1.99223242e-22,2.31703006e-22,2.59054310e-22,2.81173506e-22,3.04462877e-22,3.36950473e-22,3.78075668e-22,4.14437849e-22,4.34163008e-22,4.49374785e-22,4.82234375e-22,5.15032440e-22,5.30535033e-22,5.65084767e-22
8.16000000e-01,0.00000000e+00,3.34945369e-23,6.35175859e-23,8.88388223e-23,1.11383381e-22,1.35120950e-22,1.63344253e-22,1.95950946e-22,2.28908819e-22,2.57187887e-22,2.79821244e-22,3.02672980e-22,3.34127497e-22,3.74627398e-22,4.11266737e-22,4.31333871e-22,4.45921160e-22,4.77950845e-22,5.10892339e-22,5.26332692e-22,5.60439895e-22
8.24000000e-01,0.00000000e+00,3.44568608e-23,6.49732597e-23,9.00143559e-23,1.11504309e-22,1.33771404e-22,1.60721728e-22,1.92826779e-22,2.26211149e-22,2.55379729e-22,2.78511541e-22,3.00893798e-22,3.31226394e-22,3.70980371e-22,4.07839836e-22,4.28320808e-22,4.42427044e-22,4.73743563e-22,5.06925456e-22,5.22399507e-22,5.56094887e-22
8.32000000e-01,0.00000000e+00,3.52998042e-23,6.62578433e-23,9.10634952e-23,1.11613644e-22,1.32530931e-22,1.58273656e-22,1.89868032e-22,2.23626680e-22,2.53638845e-22,2.77247749e-22,2.99130926e-22,3.28260604e-22,3.67153494e-22,4.04173914e-22,4.25133441e-22,4.38894973e-22,4.69607879e-22,5.03118158e-22,5.18714703e-22,5.52026642e-22
8.40000000e-01,0.00000000e+00,3.59971728e-23,6.73274489e-23,9.19386168e-23,1.11674198e-22,1.31381523e-22,1.56001052e-22,1.87086572e-22,2.21167464e-22,2.51971508e-22,2.76033011e-22,2.97392582e-22,3.25248993e-22,3.63173174e-22,4.00293649e-22,4.21787530e-22,4.35330144e-22,4.65537665e-22,4.99451508e-22,5.15249461e-22,5.48203023e-22
8.48000000e-01,0.00000000e+00,3.65262918e-23,6.81436691e-23,9.25971743e-23,1.11651392e-22,1.30304435e-22,1.53901370e-22,1.84489341e-22,2.18840862e-22,2.50380716e-22,2.74869270e-22,2.95688212e-22,3.22214157e-22,3.59071552e-22,3.96230091e-22,4.18303985e-22,4.31740162e-22,4.61525896e-22,4.95902600e-22,5.11968775e-22,5.44584899e-22
8.56000000e-01,0.00000000e+00,3.68688209e-23,6.86750350e-23,9.30035044e-23,1.11515075e-22,1.29281726e-22,1.51969583e-22,1.82078913e-22,2.16649595e-22,2.48865753e-22,2.73756341e-22,2.94027079e-22,3.19180651e-22,3.54884603e-22,3.92018988e-22,4.14707749e-22,4.28134751e-22,4.57565257e-22,4.92446002e-22,5.08833487e-22,5.41128394e-22
8.64000000e-01,0.00000000e+00,3.70114034e-23,6.88981900e-23,9.31303054e-23,1.11241051e-22,1.28297600e-22,1.50199194e-22,1.79854092e-22,2.14591907e-22,2.47421887e-22,2.72691104e-22,2.92416953e-22,3.16173247e-22,3.50650224e-22,3.87699066e-22,4.11026640e-22,4.24525408e-22,4.53648754e-22,4.89055239e-22,5.05802390e-22,5.37787211e-22
8.72000000e-01,0.00000000e+00,3.69461217e-23,6.87987256e-23,9.29597207e-23,1.10812244e-22,1.27339494e-22,1.48583111e-22,1.77810508e-22,2.12661822e-22,2.46040233e-22,2.71666899e-22,2.90862973e-22,3.13215349e-22,3.46406416e-22,3.83310334e-22,4.07290168e-22,4.20925038e-22,4.49770268e-22,4.85704216e-22,5.02834262e-22,5.34514891e-22
8.80000000e-01,0.00000000e+00,3.66707400e-23,6.83716472e-23,9.24839819e-23,1.10219443e-22,1.26398846e-22,1.47114366e-22,1.75941201e-22,2.10849522e-22,2.44707826e-22,2.70673164e-22,2.89366778e-22,3.10327628e-22,3.42189643e-22,3.78892512e-22,4.03528403e-22,4.17347537e-22,4.45925012e-22,4.82368492e-22,4.99889730e-22,5.31266887e-22
8.88000000e-01,0.00000000e+00,3.61887280e-23,6.76214552e-23,9.17055919e-23,1.09461624e-22,1.25471538e-22,1.45786633e-22,1.74237165e-22,2.09141826e-22,2.43407892e-22,2.69695357e-22,2.87925939e-22,3.07526968e-22,3.38033441e-22,3.74483622e-22,3.99770910e-22,4.13807364e-22,4.42109860e-22,4.79026349e-22,4.96932869e-22,5.28002357e-22
8.96000000e-01,0.00000000e+00,3.55090694e-23,6.65618471e-23,9.06370516e-23,1.08545816e-22,1.24557989e-22,1.44594560e-22,1.72687860e-22,2.07522768e-22,2.42120352e-22,2.68715175e-22,2.86533742e-22,3.04825749e-22,3.33967331e-22,3.70118800e-22,3.96045784e-22,4.10319069e-22,4.38323529e-22,4.75659603e-22,4.93932473e-22,5.24685603e-22
9.04000000e-01,0.00000000e+00,3.46458688e-23,6.52150639e-23,8.93001589e-23,1.07486570e-22,1.23662925e-22,1.43533894e-22,1.71281658e-22,2.05974257e-22,2.40822504e-22,2.67711062e-22,2.85179309e-22,3.02231496e-22,3.30016058e-22,3.65829357e-22,3.92378824e-22,4.06896827e-22,4.34566601e-22,4.72254130e-22,4.90862952e-22,5.21287106e-22
9.12000000e-01,0.00000000e+00,3.36177779e-23,6.36109188e-23,8.77249220e-23,1.06305039e-22,1.22794851e-22,1.42601435e-22,1.70006241e-22,2.04476805e-22,2.39489897e-22,2.66658982e-22,2.83848053e-22,2.99746871e-22,3.26199161e-22,3.61642094e-22,3.88792844e-22,4.03553958e-22,4.30841392e-22,4.68800100e-22,4.87704854e-22,5.17784147e-22
9.20000000e-01,0.00000000e+00,3.24472721e-23,6.17855617e-23,8.59481536e-23,1.05027763e-22,1.21965274e-22,1.41794811e-22,1.68848935e-22,2.03010285e-22,2.38097320e-22,2.65533398e-22,2.82522412e-22,2.97370005e-22,3.22530861e-22,3.57578883e-22,3.85307144e-22,4.00302472e-22,4.27151684e-22,4.65291950e-22,4.84445010e-22,5.14161031e-22
9.28000000e-01,0.00000000e+00,3.11598114e-23,5.97800389e-23,8.40118182e-23,1.03685199e-22,1.21187721e-22,1.41112134e-22,1.67796978e-22,2.01554703e-22,2.36619881e-22,2.64308420e-22,2.81182808e-22,2.95095083e-22,3.19020234e-22,3.53656495e-22,3.81937131e-22,3.97152642e-22,4.23502354e-22,4.61728102e-22,4.81076359e-22,5.10408937e-22
9.36000000e-01,0.00000000e+00,2.97829251e-23,5.76387209e-23,8.19612185e-23,1.02310102e-22,1.20476630e-22,1.40551550e-22,1.66837724e-22,2.00090942e-22,2.35034102e-22,2.62959023e-22,2.79808755e-22,2.92913155e-22,3.15671621e-22,3.49886638e-22,3.78694107e-22,3.94112626e-22,4.19898919e-22,4.58110501e-22,4.77597484e-22,5.06525473e-22
9.44000000e-01,0.00000000e+00,2.83452613e-23,5.54076679e-23,7.98431105e-23,1.00935829e-22,1.19846178e-22,1.40110730e-22,1.65958799e-22,1.98601458e-22,2.33318990e-22,2.61462285e-22,2.78380050e-22,2.90813078e-22,3.12485219e-22,3.46276199e-22,3.75585194e-22,3.91188161e-22,4.16347052e-22,4.54444006e-22,4.74011943e-22,5.02513975e-22
9.52000000e-01,0.00000000e+00,2.68756421e-23,5.31330081e-23,7.77038351e-23,9.95946670e-23,1.19309109e-22,1.39786344e-22,1.65148192e-22,1.97070890e-22,2.31457014e-22,2.59798561e-22,2.76877946e-22,2.88782520e-22,3.09457797e-22,3.42827614e-22,3.72613392e-22,3.88382328e-22,4.12852093e-22,4.50735704e-22,4.70327453e-22,4.98382652e-22
9.60000000e-01,0.00000000e+00,2.54021638e-23,5.08593980e-23,7.55875545e-23,9.83162594e-23,1.18875642e-22,1.39573559e-22,1.64394312e-22,1.95486568e-22,2.29434948e-22,2.57952525e-22,2.75286250e-22,2.86808953e-22,3.06583464e-22,3.39539362e-22,3.69777759e-22,3.85695412e-22,4.09418594e-22,4.46994187e-22,4.66554994e-22,4.94143631e-22
9.68000000e-01,0.00000000e+00,2.39513777e-23,4.86286284e-23,7.35346692e-23,9.71262135e-23,1.18552518e-22,1.39465601e-22,1.63686016e-22,1.93838914e-22,2.27244539e-22,2.55914027e-22,2.73592264e-22,2.84880570e-22,3.03854442e-22,3.36406509e-22,3.67073679e-22,3.83124849e-22,4.06049932e-22,4.43228867e-22,4.62707914e-22,4.89811980e-22
9.76000000e-01,0.00000000e+00,2.25475815e-23,4.64784287e-23,7.15804832e-23,9.60449538e-23,1.18342239e-22,1.39453414e-22,1.63012622e-22,1.92121704e-22,2.24882969e-22,2.53678717e-22,2.71787533e-22,2.82987066e-22,3.01261794e-22,3.33421288e-22,3.64493214e-22,3.80665273e-22,4.02748005e-22,4.39449343e-22,4.58801062e-22,4.85404764e-22
9.84000000e-01,0.00000000e+00,2.12122447e-23,4.44415132e-23,6.97541674e-23,9.50868726e-23,1.18242542e-22,1.39525448e-22,1.62363910e-22,1.90332205e-22,2.22353095e-22,2.51248408e-22,2.69868338e-22,2.81120238e-22,2.98796049e-22,3.30573663e-22,3.62025505e-22,3.78308654e-22,3.99513034e-22,4.35664874e-22,4.54850025e-22,4.80940190e-22
9.92000000e-01,0.00000000e+00,1.99635852e-23,4.25448967e-23,6.80780572e-23,9.42598103e-23,1.18246137e-22,1.39667602e-22,1.61730144e-22,1.88471185e-22,2.19663456e-22,2.48631157e-22,2.67835929e-22,2.79274382e-22,2.96447717e-22,3.27851867e-22,3.59657211e-22,3.76044521e-22,3.96343476e-22,4.31883965e-22,4.50870473e-22,4.76436863e-22
1.00000000e+00,0.00000000e+00,1.88163036e-23,4.08094926e-23,6.65672985e-23,9.35648827e-23,1.18340725e-22,1.39863316e-22,1.61102104e-22,1.86542807e-22,2.16828063e-22,2.45841078e-22,2.65696489e-22,2.77446469e-22,2.94207655e-22,3.25242872e-22,3.57372973e-22,3.73860258e-22,3.93236046e-22,4.28114091e-22,4.46877644e-22,4.71913186e-22
1.00800000e+00,0.00000000e+00,1.77814765e-23,3.92499944e-23,6.52298411e-23,9.29966489e-23,1.18509287e-22,1.40093829e-22,1.60471141e-22,1.84554406e-22,2.13865973e-22,2.42897882e-22,2.63460829e-22,2.75636104e-22,2.92067291e-22,3.22732807e-22,3.55155875e-22,3.71741467e-22,3.90185843e-22,4.24361542e-22,4.42885975e-22,4.67386907e-22
1.01600000e+00,0.00000000e+00,1.68666003e-23,3.78750243e-23,6.40667588e-23,9.25436000e-23,1.18730626e-22,1.40338582e-22,1.59829258e-22,1.82516180e-22,2.10800680e-22,2.39826194e-22,2.61143850e-22,2.73845285e-22,2.90018712e-22,3.20307294e-22,3.52987903e-22,3.69672377e-22,3.87186570e-22,4.20631389e-22,4.38908866e-22,4.62874801e-22
1.02400000e+00,0.00000000e+00,1.60757712e-23,3.66875221e-23,6.30728595e-23,9.21889289e-23,1.18980135e-22,1.40575750e-22,1.59169209e-22,1.80440798e-22,2.07659350e-22,2.36654660e-22,2.58763808e-22,2.72077992e-22,2.88054624e-22,3.17951723e-22,3.50850397e-22,3.67636295e-22,3.84230832e-22,4.16927568e-22,4.34958566e-22,4.58392490e-22
1.03200000e+00,0.00000000e+00,1.54099803e-23,3.56853360e-23,6.22375374e-23,9.19115297e-23,1.19230733e-22,1.40782872e-22,1.58484615e-22,1.78342943e-22,2.04471940e-22,2.33414917e-22,2.56341415e-22,2.70339637e-22,2.86168214e-22,3.15651466e-22,3.48724475e-22,3.65616071e-22,3.81310484e-22,4.13253028e-22,4.31046168e-22,4.53954367e-22
1.04000000e+00,0.00000000e+00,1.48675010e-23,3.48619714e-23,6.15458080e-23,9.16871645e-23,1.19453933e-22,1.40937542e-22,1.57770082e-22,1.76238815e-22,2.01270228e-22,2.30140452e-22,2.53898851e-22,2.68636433e-22,2.84352943e-22,3.13392045e-22,3.46591444e-22,3.63594578e-22,3.78417021e-22,4.09609956e-22,4.27181670e-22,4.49573599e-22
1.04800000e+00,0.00000000e+00,1.44443380e-23,3.42074449e-23,6.09794608e-23,9.14897303e-23,1.19620968e-22,1.41018129e-22,1.57021314e-22,1.74145602e-22,1.98086805e-22,2.26865417e-22,2.51458717e-22,2.66974708e-22,2.82602303e-22,3.11159271e-22,3.44433191e-22,3.61555177e-22,3.75541976e-22,4.06000023e-22,4.23374091e-22,4.45262189e-22
1.05600000e+00,0.00000000e+00,1.41347136e-23,3.37091946e-23,6.05182632e-23,9.12925558e-23,1.19703922e-22,1.41004481e-22,1.56235203e-22,1.72080931e-22,1.94954067e-22,2.23623452e-22,2.49043004e-22,2.65360240e-22,2.80909570e-22,3.08939368e-22,3.42232545e-22,3.59482174e-22,3.72677312e-22,4.02424644e-22,4.19631603e-22,4.41031054e-22
1.06400000e+00,0.00000000e+00,1.39315594e-23,3.33529925e-23,6.01411516e-23,9.10696612e-23,1.19676809e-22,1.40878575e-22,1.55409891e-22,1.70062338e-22,1.91903233e-22,2.20446559e-22,2.46672123e-22,2.63797629e-22,2.79267582e-22,3.06719095e-22,3.39973629e-22,3.57361237e-22,3.69815785e-22,3.98885214e-22,4.15961655e-22,4.36890111e-22
1.07200000e+00,0.00000000e+00,1.38269910e-23,3.31238153e-23,5.98273483e-23,9.07969194e-23,1.19516546e-22,1.40625085e-22,1.54544795e-22,1.68106737e-22,1.88963445e-22,2.17364081e-22,2.44364038e-22,2.62289764e-22,2.77668577e-22,3.04485889e-22,3.37642179e-22,3.55179775e-22,3.66951266e-22,3.95383313e-22,4.12371072e-22,4.32848329e-22
1.08000000e+00,0.00000000e+00,1.38127413e-23,3.30066304e-23,5.95573554e-23,9.04530667e-23,1.19203774e-22,1.40231837e-22,1.53640578e-22,1.66229932e-22,1.86160955e-22,2.14401822e-22,2.42133547e-22,2.60837407e-22,2.76104099e-22,3.02228021e-22,3.35225855e-22,3.52927266e-22,3.64078996e-22,3.91920849e-22,4.08866103e-22,4.28913743e-22
1.08800000e+00,0.00000000e+00,1.38805353e-23,3.29870666e-23,5.93137824e-23,9.00205209e-23,1.18723499e-22,1.39690131e-22,1.52699080e-22,1.64446174e-22,1.83518444e-22,2.11581329e-22,2.39991739e-22,2.59438927e-22,2.74564997e-22,2.99934783e-22,3.32714504e-22,3.50595528e-22,3.61195773e-22,3.88500137e-22,4.05452415e-22,4.25093410e-22
1.09600000e+00,0.00000000e+00,1.40223922e-23,3.30519446e-23,5.90819811e-23,8.94859809e-23,1.18065533e-22,1.38994918e-22,1.51723195e-22,1.62767768e-22,1.81054479e-22,2.08919376e-22,2.37945641e-22,2.58090186e-22,2.73041517e-22,2.97596705e-22,3.30100417e-22,3.48178916e-22,3.58300069e-22,3.85123913e-22,4.02135022e-22,4.21393315e-22
